time,crop,pest,bird,bat,bee,soil_biota
0.0,100.0,50.0,5.0,3.0,12.0,80.0
1.0027472527472527,113.4368131868132,47.82738095238095,6.175721153846154,3.7654304029304027,13.954153846153845,88.55463736263737
2.0054945054945055,129.90856730322287,43.172930980575245,7.551146696200437,4.679449147547428,16.402951190935095,98.66782390214526
3.008241758241758,151.05455932983438,36.29900396809875,9.058970848603188,5.702659678382671,19.532541547167828,110.82701526863914
4.010989010989011,179.22636637884227,28.205191630199096,10.57457559805845,6.7532652790327985,23.63679931530756,125.78980209414709
5.013736263736264,217.6188175090142,20.366759256641068,11.949134981761661,7.727342164002426,29.201672322637084,144.77754907901402
6.016483516483516,270.50635028535555,14.042268117632343,13.073844126161676,8.543974836006651,37.06809972400086,169.8208530831542
7.019230769230769,343.9419295605483,9.715812315934901,13.925198412345203,9.18048636552883,48.764695583433124,204.4140955240485
8.021978021978022,447.6991699525914,7.184752469461764,14.55173535826656,9.66650221061679,67.24386400003502,254.8790866570396
9.024725274725274,575.0,6.057601109883842,15.028784689999872,10.053048985013481,86.25,287.5
10.027472527472527,575.0,5.988701759801192,15.429729903991868,10.391897136061218,86.25,287.5
11.030219780219781,575.0,5.746805251028367,15.816356273761928,10.728218854300476,86.25,287.5
12.032967032967033,575.0,5.351586595246075,16.176661155227407,11.052855827362311,86.25,287.5
13.035714285714285,575.0,4.839427818713494,16.499653115601436,11.35694867268203,86.25,287.5
14.038461538461538,575.0,4.256637985119428,16.776808526532644,11.633070127002759,86.25,287.5
15.041208791208792,575.0,3.650773036583729,17.003101083303026,11.876114974043753,86.25,287.5
16.043956043956044,575.0,3.0628390722200236,17.177336948392444,12.083714971401976,86.25,287.5
17.046703296703296,575.0,2.522497535077451,17.301772083791516,12.256116684446395,86.25,287.5
18.049450549450547,575.0,2.046873700290845,17.381222238768594,12.395642080201299,86.25,287.5
19.052197802197803,575.0,1.6421747041258312,17.421985070343553,12.505953353855253,86.25,287.5
20.054945054945055,575.0,1.3067059215697703,17.430855958276528,12.591335664927154,86.25,287.5
21.057692307692307,575.0,1.0340304124403197,17.41439706723992,12.656132332893463,86.25,287.5
22.060439560439562,575.0,0.8155398067208773,17.37849464571128,12.704376259627743,86.25,287.5
23.063186813186814,575.0,0.6422078065660721,17.32815976569124,12.739597966614564,86.25,287.5
24.065934065934066,575.0,0.5056056158737366,17.267498084409056,12.764762993432754,86.25,287.5
25.068681318681318,575.0,0.3983767349879628,17.199777884073622,12.782289510206828,86.25,287.5
26.07142857142857,575.0,0.31437045476518916,17.127543402432625,12.794107298257558,86.25,287.5
27.074175824175825,575.0,0.24858791354291374,17.052739719840027,12.801732140103987,86.25,287.5
28.076923076923077,575.0,0.1970424896546452,16.9768307198879,12.806340517487167,86.25,287.5
29.07967032967033,575.0,0.15659433614811588,16.90090183115964,12.808837103174465,86.25,287.5
30.082417582417584,575.0,0.1247902736634371,16.825745251070938,12.809912199184255,86.25,287.5
31.085164835164836,575.0,0.09972283405832554,16.7519284557601,12.810088836738286,86.25,287.5
32.08791208791209,575.0,0.07991258514173773,16.67984813817994,12.8097604800395,86.25,287.5
33.09065934065934,575.0,0.06421303821496172,16.6097720807531,12.80922073294448,86.25,287.5
34.09340659340659,575.0,0.051735382855303325,16.541871352773807,12.80868650122067,86.25,287.5
35.09615384615385,575.0,0.04178970573843801,16.476244908194012,12.80831593041411,86.25,287.5
36.098901098901095,575.0,0.033839470739926276,16.41293829471461,12.808222239531338,86.25,287.5
37.10164835164835,575.0,0.027466448428832734,16.35195784034537,12.808484363895259,86.25,287.5
38.104395604395606,575.0,0.02234377044023856,16.29328138643337,12.809155133539846,86.25,287.5
39.107142857142854,575.0,0.018215248243616478,16.23686639272753,12.810267555629533,86.25,287.5
40.10989010989011,575.0,0.014879497211211783,16.182656046682,12.81183964127155,86.25,287.5
41.112637362637365,575.0,0.012177736495779901,16.13058385857613,12.813878115646771,86.25,287.5
42.11538461538461,575.0,0.009984397579531306,16.080577108163894,12.816381271315215,86.25,287.5
43.11813186813187,575.0,0.008199879117483825,16.03255942015307,12.819341163540598,86.25,287.5
44.120879120879124,575.0,0.006744943509797133,15.986452678684314,12.822745299697578,86.25,287.5
45.12362637362637,575.0,0.005556371292117194,15.942178440151869,12.826577939090187,86.25,287.5
46.12637362637363,575.0,0.004583581226981753,15.899658965272339,12.830821092264264,86.25,287.5
47.129120879120876,575.0,0.0037859936259463877,15.858817962249045,12.835455288135773,86.25,287.5
48.13186813186813,575.0,0.0031309672135190238,15.819581110896982,12.840460161431261,86.25,287.5
49.13461538461539,575.0,0.0025921798435093735,15.781876420944949,12.845814900860164,86.25,287.5
50.137362637362635,575.0,0.002148353716408397,15.745634465103645,12.851498589208457,86.25,287.5
51.14010989010989,575.0,0.0017822487899676448,15.710788517893466,12.857490459474743,86.25,287.5
52.14285714285714,575.0,0.0014798656116636402,15.677274623921273,12.863770085744946,86.25,287.5
53.145604395604394,575.0,0.0012298121774542837,15.645031613723678,12.87031752332853,86.25,287.5
54.14835164835165,575.0,0.0010227996489808567,15.614001081036225,12.877113409460765,86.25,287.5
55.1510989010989,575.0,0.0008512396030554847,15.584127332087357,12.884139033387385,86.25,287.5
56.15384615384615,575.0,0.0007089215164775657,15.555357315015193,12.891376382719509,86.25,287.5
57.15659340659341,575.0,0.0005907538383034817,15.527640535583897,12.898808171448326,86.25,287.5
58.15934065934066,575.0,0.0004925555971340917,15.500928963898424,12.906417853841988,86.25,287.5
59.16208791208791,575.0,0.0004108882798310854,15.475176935678302,12.914189627536146,86.25,287.5
60.16483516483517,575.0,0.00034291988770254116,15.450341050773858,12.922108428416744,86.25,287.5
61.167582417582416,575.0,0.0002863147690869078,15.42638007093212,12.930159919334839,86.25,287.5
62.17032967032967,575.0,0.0002391441520375103,15.403254818298265,12.93833047425421,86.25,287.5
63.17307692307692,575.0,0.00019981334050978537,15.380928075736861,12.946607159087046,86.25,287.5
64.17582417582418,575.0,0.00016700235574588444,15.35936448974819,12.954977710200762,86.25,287.5
65.17857142857143,575.0,0.00013961745038415751,15.338530476517626,12.963430511364063,86.25,287.5
66.18131868131869,575.0,0.00011675143393545556,15.318394131454486,12.971954569730615,86.25,287.5
67.18406593406593,575.0,9.765115384773363e-05,15.298925142438293,12.980539491324418,86.25,287.5
68.18681318681318,575.0,8.16907990560257e-05,15.280094706885524,12.989175456384755,86.25,287.5
69.18956043956044,575.0,6.834995028585344e-05,15.261875452671024,12.997853194844499,86.25,287.5
70.1923076923077,575.0,5.7195507169433075e-05,15.244241362879594,13.006563962149096,86.25,287.5
71.19505494505495,575.0,4.786678717873382e-05,15.227167704320244,13.015299515570899,86.25,287.5
72.19780219780219,575.0,4.0063223893865876e-05,15.21063095970472,13.02405209113201,86.25,287.5
73.20054945054945,575.0,3.353419882684235e-05,15.194608763370297,13.032814381216056,86.25,287.5
74.2032967032967,575.0,2.807062712617129e-05,15.179079840412605,13.041579512923542,86.25,287.5
75.20604395604396,575.0,2.3497987120112178e-05,15.164023949085255,13.050341027205242,86.25,287.5
76.20879120879121,575.0,1.967054008282176e-05,15.149421826318529,13.059092858792367,86.25,287.5
77.21153846153847,575.0,1.64665324231502e-05,15.135255136207824,13.067829316930016,86.25,287.5
78.21428571428571,575.0,1.3784209766935361e-05,15.121506421323465,13.076545066911033,86.25,287.5
79.21703296703296,575.0,1.1538502779575606e-05,15.108159056696099,13.085235112400216,86.25,287.5
80.21978021978022,575.0,9.658269375859929e-06,15.095197206335772,13.093894778533514,86.25,287.5
81.22252747252747,575.0,8.083998246400626e-06,15.082605782147523,13.10251969577282,86.25,287.5
82.22527472527473,575.0,6.76589524462749e-06,15.070370405111674,13.111105784494198,86.25,287.5
83.22802197802197,575.0,5.662287809706766e-06,15.058477368602686,13.119649240285412,86.25,287.5
84.23076923076923,575.0,4.738293801329352e-06,15.046913603726304,13.12814651992738,86.25,287.5
85.23351648351648,575.0,3.964710338715358e-06,15.035666646560717,13.136594328033489,86.25,287.5
86.23626373626374,575.0,3.317085830257966e-06,15.0247246071933,13.144989604320406,86.25,287.5
87.23901098901099,575.0,2.7749446456926586e-06,15.01407614045035,13.153329511484133,86.25,287.5
88.24175824175825,575.0,2.3211390583746415e-06,15.003710418222852,13.161611423655271,86.25,287.5
89.24450549450549,575.0,1.941307365751921e-06,14.993617103296762,13.169832915408053,86.25,287.5
90.24725274725274,575.0,1.62342064021605e-06,14.98378632460151,13.177991751298245,86.25,287.5
91.25,575.0,1.3574034999864254e-06,14.974208653795447,13.186085875905839,86.25,287.5
92.25274725274726,575.0,1.134816726798409e-06,14.964875083111677,13.194113404359172,86.25,287.5
93.25549450549451,575.0,9.485915810531635e-07,14.955777004392269,13.202072613318055,86.25,287.5
94.25824175824175,575.0,7.928073473020656e-07,14.94690618924308,13.209961932394267,86.25,287.5
95.26098901098901,575.0,6.625050423256863e-07,14.938254770245448,13.217779935988728,86.25,287.5
96.26373626373626,575.0,5.535313830859225e-07,14.92981522316486,13.22552533552553,86.25,287.5
97.26648351648352,575.0,4.624080824392108e-07,14.921580350100227,13.23319697206383,86.25,287.5
98.26923076923077,575.0,3.8622234969035946e-07,14.913543263520793,13.240793809269544,86.25,287.5
99.27197802197801,575.0,3.2253514811190354e-07,14.905697371140882,13.248314926729543,86.25,287.5
100.27472527472527,575.0,2.693043250219694e-07,14.898036361585607,13.2557595135919,86.25,287.5
101.27747252747253,575.0,2.2482020060204842e-07,14.890554190803533,13.263126862516499,86.25,287.5
102.28021978021978,575.0,1.876515948511867e-07,14.883245069184817,13.270416363921067,86.25,287.5
103.28296703296704,575.0,1.5660060078725033e-07,14.876103449345873,13.277627500508439,86.25,287.5
104.28571428571428,575.0,1.3066468691480433e-07,14.869124014543866,13.284759842061499,86.25,287.5
105.28846153846153,575.0,1.0900494197757584e-07,14.862301667686527,13.291813040492944,86.25,287.5
106.29120879120879,575.0,9.091946750474107e-08,14.855631520904776,13.298786825137636,86.25,287.5
107.29395604395604,575.0,7.582108481097776e-08,14.849108885657568,13.305680998275907,86.25,287.5
108.2967032967033,575.0,6.32186580605813e-08,14.84272926334013,13.312495430876721,86.25,287.5
109.29945054945055,575.0,5.2701448043517364e-08,14.836488336368438,13.319230058550204,86.25,287.5
110.3021978021978,575.0,4.392600601467871e-08,14.830381959714346,13.32588487769949,86.25,287.5
111.30494505494505,575.0,3.6605196305438584e-08,14.824406152867251,13.332459941862401,86.25,287.5
112.3076923076923,575.0,3.049900292609182e-08,14.818557092199546,13.338955358233864,86.25,287.5
113.31043956043956,575.0,2.5406831126646864e-08,14.812831103714409,13.345371284360484,86.25,287.5
114.31318681318682,575.0,2.1161061617801317e-08,14.807224656155705,13.35170792499906,86.25,287.5
115.31593406593406,575.0,1.7621654334844217e-08,14.801734354460887,13.357965529131246,86.25,287.5
116.31868131868131,575.0,1.4671631477653117e-08,14.79635693353888,13.364144387126945,86.25,287.5
117.32142857142857,575.0,1.2213297103942514e-08,14.791089252355938,13.370244828049373,86.25,287.5
118.32417582417582,575.0,1.0165073648217492e-08,14.785928288313386,13.376267217095066,86.25,287.5
119.32692307692308,575.0,8.4588551041417e-09,14.78087113190206,13.382211953162448,86.25,287.5
120.32967032967034,575.0,7.037792845497429e-09,14.775914981619122,13.38807946654285,86.25,287.5
121.33241758241758,575.0,5.854443675419789e-09,14.771057139133655,13.393870216728201,86.25,287.5
122.33516483516483,575.0,4.869221108355874e-09,14.766295004688246,13.399584690329856,86.25,287.5
123.33791208791209,575.0,4.0491004591138215e-09,14.76162607272442,13.40522339910331,86.25,287.5
124.34065934065934,575.0,3.3665363360336835e-09,14.757047927720459,13.410786878073777,86.25,287.5
125.3434065934066,575.0,2.7985578603375595e-09,14.752558240230755,13.416275683757885,86.25,287.5
126.34615384615384,575.0,2.326012570462727e-09,14.748154763116444,13.421690392476913,86.25,287.5
127.3489010989011,575.0,1.9329346942671082e-09,14.743835327957587,13.427031598757258,86.25,287.5
128.35164835164835,575.0,1.6060174307400493e-09,14.739597841637716,13.432299913814,86.25,287.5
129.3543956043956,575.0,1.3341721998349326e-09,14.73544028309202,13.437495964113614,86.25,287.5
130.35714285714286,575.0,1.10816059793329e-09,14.731360700210946,13.442620390012118,86.25,287.5
131.3598901098901,575.0,9.202871242170729e-10,14.727357206891366,13.447673844465035,86.25,287.5
132.36263736263737,575.0,7.641426928150433e-10,14.723427980227946,13.452656991805794,86.25,287.5
133.3653846153846,575.0,6.343905781892644e-10,14.719571257837673,13.457570506589317,86.25,287.5
134.36813186813185,575.0,5.265878081594241e-10,14.715785335310906,13.462415072497683,86.25,287.5
135.37087912087912,575.0,4.370361632677179e-10,14.712068563782646,13.467191381304922,86.25,287.5
136.37362637362637,575.0,3.626578989597307e-10,14.708419347618047,13.471900131898128,86.25,287.5
137.37637362637363,575.0,3.008921085628125e-10,14.704836142206508,13.476542029352201,86.25,287.5
138.37912087912088,575.0,2.496083156580908e-10,14.701317451858964,13.481117784055654,86.25,287.5
139.38186813186812,575.0,2.0703444543790263e-10,14.697861827803289,13.48562811088504,86.25,287.5
140.3846153846154,575.0,1.7169679384768287e-10,14.694467866272964,13.490073728425694,86.25,287.5
141.38736263736263,575.0,1.4237000567378588e-10,14.691134206684437,13.494455358236522,86.25,287.5
142.3901098901099,575.0,1.1803540077846634e-10,14.687859529898805,13.498773724156766,86.25,287.5
143.39285714285714,575.0,9.784626189171537e-11,14.684642556563704,13.503029551652697,86.25,287.5
144.39560439560438,575.0,8.10989265354148e-11,14.68148204553146,13.507223567202304,86.25,287.5
145.39835164835165,575.0,6.72087171392248e-11,14.678376792349816,13.51135649771616,86.25,287.5
146.4010989010989,575.0,5.568990337380059e-11,14.675325627821655,13.5154290699927,86.25,287.5
147.40384615384616,575.0,4.6139024336216026e-11,14.672327416630404,13.519442010206223,86.25,287.5
